uid rid mid hand crux k1 k2 k3 k4 hold.goodness cross big.move match
0 615 1 left false 9 12 11 13 0 false false false
0 615 2 left false 9 12 11 13 0 false false false
0 615 3 left false 9 12 11 13 0 false false false
0 615 4 left false 9 12 11 13 0 false false false
0 615 5 left false 9 12 11 13 0 false false false
0 615 6 left false 9 12 11 13 0 false false false
0 615 7 left false 9 12 11 13 0 false false false
0 615 8 left false 9 12 11 13 0 false false false
0 615 9 left false 9 12 11 13 0 false false false
0 615 10 left false 9 12 11 13 0 false false false
0 616 0 left false 9 12 11 13 0 false false false
0 616 1 left false 9 12 11 13 0 false false false
0 616 2 left false 9 12 11 13 0 false false false
0 616 3 left false 9 12 11 13 0 false false false
0 616 4 left false 9 12 11 13 0 false false false
0 616 5 left false 9 12 11 13 0 false false false
0 616 6 left false 9 12 11 13 0 false false false
0 616 7 left false 9 12 11 13 0 false false false
0 616 8 left false 9 12 11 13 0 false false false
0 616 9 left false 9 12 11 13 0 false false false
0 616 10 left false 9 12 11 13 0 false false false
0 617 0 left false 9 12 11 13 0 false false false
0 617 1 left false 9 12 11 13 0 false false false
0 617 2 left false 9 12 11 13 0 false false false
0 617 3 left false 9 12 11 13 0 false false false
0 617 4 left false 9 12 11 13 0 false false false
0 617 5 left false 9 12 11 13 0 false false false
0 617 6 left false 9 12 11 13 0 false false false
0 617 7 left false 9 12 11 13 0 false false false
0 617 8 left false 9 12 11 13 0 false false false
0 617 9 left false 9 12 11 13 0 false false false
0 617 10 left false 9 12 11 13 0 false false false
0 618 0 left false 9 12 11 13 0 false false false
0 618 1 left false 9 12 11 13 0 false false false
0 618 2 left false 9 12 11 13 0 false false false
0 618 3 left false 9 12 11 13 0 false false false
0 618 4 left false 9 12 11 13 0 false false false
0 618 5 left false 9 12 11 13 0 false false false
0 618 6 left false 9 12 11 13 0 false false false
0 618 7 left false 9 12 11 13 0 false false false
0 618 8 left false 9 12 11 13 0 false false false
0 618 9 left false 9 12 11 13 0 false false false
0 618 10 left false 9 12 11 13 0 false false false
0 619 0 right false 23 49 38 53 0 false false false
0 619 1 left false 4 5 5 6 0 false false false
0 619 2 left false 4 5 5 6 0 false false false
0 619 3 left false 3 25 22 27 0 false false false
0 619 4 left false 3 25 22 27 0 false false false
0 619 5 right false 0 0 0 0 0 false false false
0 619 6 right false 0 0 0 0 0 false false false
0 619 7 left false 25 39 32 43 0 false false false
0 619 8 left false 25 39 32 43 0 false false false
0 619 9 left false 25 39 32 43 0 false false false
0 619 10 left false 25 39 32 43 0 false false false
0 620 0 left false 23 49 38 53 0 false false false
0 620 1 left false 23 49 38 53 0 false false false
0 620 2 left false 23 49 38 53 0 false false false
0 620 3 left false 23 49 38 53 0 false false false
0 620 4 left false 23 49 38 53 0 false false false
0 620 5 left false 23 49 38 53 0 false false false
0 620 6 right false 23 49 38 53 0 false false false
0 620 7 right false 23 49 38 53 0 false false false
0 620 9 left false 4 5 5 6 0 false false false
0 620 10 left false 3 25 22 27 0 false false false
0 621 1 left false 1 1 1 1 0 false false false
0 621 2 right false 1 1 1 1 0 false false false
0 621 3 left false 11 15 13 16 0 false false false
0 621 4 right false 1 1 1 1 0 false false false
0 621 5 left false 4 5 5 6 0 false false false
0 621 6 right false 1 1 1 1 0 false false false
0 621 7 left false 1 1 1 1 0 false false false
0 621 8 right false 4 5 5 6 0 false false false
0 621 9 left true 0 0 0 0 0 false false false
0 621 10 right true 11 15 13 16 0 false false false
0 621 11 left false 1 1 1 1 0 false false false
0 621 12 right false 0 0 0 0 0 false false false
0 621 13 left false 1 1 1 1 0 false false false
0 622 0 left false 1 1 1 1 0 false false false
0 622 1 left false 1 1 1 1 0 false false false
0 622 2 right false 1 1 1 1 0 false false false
0 622 3 right false 1 1 1 1 0 false false false
0 622 4 left false 4 5 5 6 0 false false false
0 622 5 right false 1 1 1 1 0 false false false
0 622 6 left false 1 1 1 1 0 false false false
0 622 7 right false 4 5 5 6 0 false false false
0 622 8 left false 0 0 0 0 0 false false false
0 622 9 right false 11 15 13 16 0 false false false
0 622 10 left false 1 1 1 1 0 false false false
0 622 11 right false 0 0 0 0 0 false false false
0 622 12 left false 1 1 1 1 0 false false false
0 623 0 left false 1 1 1 1 0 false false false
0 623 1 left false 1 1 1 1 0 false false false
0 623 2 left false 1 1 1 1 0 false false false
0 623 3 left false 1 1 1 1 0 false false false
0 623 4 left false 1 1 1 1 0 false false false
0 623 5 left false 1 1 1 1 0 false false false
0 623 6 left false 1 1 1 1 0 false false false
0 623 7 left false 1 1 1 1 0 false false false
0 623 8 left false 1 1 1 1 0 false false false
0 623 9 left false 1 1 1 1 0 false false false
0 623 10 left false 1 1 1 1 0 false false false
0 623 11 left false 1 1 1 1 0 false false false
0 623 12 left false 1 1 1 1 0 false false false
0 624 0 left false 4 84 5 94 -1 false false false
0 624 1 left false 4 84 5 94 -1 false false false
0 624 2 left false 4 84 5 94 -1 false false false
0 624 3 left false 11 59 74 127 -1 false true false
0 624 4 left false 4 84 5 94 -1 false false false
0 624 5 right false 4 110 5 128 -1 false false false
0 624 6 right false 24 38 31 42 0 false false false
0 624 7 left false 3 111 22 129 -1 false false false
0 624 8 right false 1 1 1 1 0 false false false
0 624 9 right false 26 40 33 44 0 false false false
0 624 10 left false 12 18 14 19 0 false false false
0 624 11 right false 11 102 13 118 -1 false false false
0 624 12 left false 11 102 13 118 -1 false false true
0 624 13 right false 1 1 2 2 0 false true false
0 624 14 right false 1 1 2 2 0 false true false
0 624 15 right false 1 1 2 2 0 false true false
0 624 16 left false 3 25 22 27 0 false false false
0 624 17 right false 3 25 22 27 0 false false false
0 624 18 left false 54 112 75 130 0 false false false
0 625 0 left false 0 0 0 0 0 false false false
0 625 1 right false 82 199 130 241 0 false false false
0 625 2 left false 9 12 11 13 0 false false false
0 625 3 left false 11 59 74 127 -1 false true false
0 625 4 left false 4 84 5 94 -1 false false false
0 625 5 right false 4 110 5 128 -1 false false false
0 625 6 right false 24 38 31 42 0 false false false
0 625 7 left false 3 111 22 129 -1 false false false
0 625 8 right false 1 1 1 1 0 false false false
0 625 9 right false 26 40 33 44 0 false false false
0 625 10 left false 12 18 14 19 0 false false false
0 625 11 right false 11 102 13 118 -1 false false false
0 625 12 left false 11 102 13 118 -1 false false true
0 625 13 right false 1 1 2 2 0 false true false
0 625 14 right false 1 1 2 2 0 false true false
0 625 15 right false 1 1 2 2 0 false true false
0 625 16 left false 3 25 22 27 0 false false false
0 625 17 right false 3 25 22 27 0 false false false
0 625 18 left false 54 112 75 130 0 false false false
0 625 19 right false 54 112 75 130 0 false false true
0 625 20 left false 23 49 38 53 0 false false false
0 625 21 right false 23 49 38 53 0 false false false
0 625 22 left false 3 25 22 27 0 false false false
0 625 23 right false 0 0 0 0 0 false false false
0 625 24 left false 25 39 32 43 0 false false false
0 625 25 left false 4 5 5 6 0 false false false
0 625 26 left false 4 5 5 6 0 false false false
0 625 27 right false 0 0 0 0 0 false false false
0 625 28 left false 0 0 0 0 0 false false false
0 625 29 left false 4 84 5 94 -1 false false false
0 626 0 left false 0 0 0 0 0 false false false
0 626 1 right false 82 199 130 241 0 false false false
0 626 2 left false 9 12 11 13 0 false false false
0 626 3 left false 11 59 74 127 -1 false true false
0 626 4 left false 4 84 5 94 -1 false false false
0 626 5 right false 4 110 5 128 -1 false false false
0 626 6 right false 24 38 31 42 0 false false false
0 626 7 left false 3 111 22 129 -1 false false false
0 626 8 right false 1 1 1 1 0 false false false
0 626 9 right false 26 40 33 44 0 false false false
0 626 10 left false 12 18 14 19 0 false false false
0 626 11 right false 11 102 13 118 -1 false false false
0 626 12 left false 11 102 13 118 -1 false false true
0 626 13 right false 1 1 2 2 0 false true false
0 626 14 right false 1 1 2 2 0 false true false
0 626 15 right false 1 1 2 2 0 false true false
0 626 16 left false 3 25 22 27 0 false false false
0 626 17 right false 3 25 22 27 0 false false false
0 626 18 left false 54 112 75 130 0 false false false
0 626 19 right false 54 112 75 130 0 false false true
0 626 20 left false 23 49 38 53 0 false false false
0 626 21 right false 23 49 38 53 0 false false false
0 626 22 left false 3 25 22 27 0 false false false
0 626 23 right false 0 0 0 0 0 false false false
0 626 24 left false 25 39 32 43 0 false false false
0 626 25 left false 4 5 5 6 0 false false false
0 626 26 left false 4 5 5 6 0 false false false
0 626 27 right false 0 0 0 0 0 false false false
0 626 28 left false 0 0 0 0 0 false false false
0 626 29 left false 4 84 5 94 -1 false false false
0 628 0 left false 18 217 82 259 1 false false false
0 628 1 left false 18 217 82 259 1 false false false
0 628 4 left false 18 217 82 259 1 false false false
0 628 5 right false 4 5 5 6 0 false false false
0 628 6 right false 4 5 5 6 0 false false false
0 628 7 right false 18 217 82 259 1 false false true
0 628 8 right false 1 183 7 221 1 false false false
0 628 9 left false 18 218 20 260 -1 false false false
0 628 10 left false 18 218 20 260 -1 false false false
0 628 11 left false 18 218 20 260 -1 false false false
0 628 12 left false 18 218 20 260 -1 false false false
0 628 13 left false 18 218 20 260 -1 false false false
0 628 14 left false 31 55 40 60 0 false false false
0 628 15 left false 31 55 40 60 0 false false false
0 628 16 left false 24 155 42 183 1 false false true
0 628 17 left false 24 155 42 183 1 false false true
0 628 18 left false 24 155 42 183 1 false false true
0 628 19 left false 24 155 42 183 1 false false true
0 628 20 left false 24 155 42 183 1 false false true
0 628 21 left false 24 155 42 183 1 false false true
0 628 22 left false 24 155 42 183 1 false false true
0 628 23 left false 24 155 42 183 1 false false true
0 628 24 left false 24 155 42 183 1 false false true
0 628 25 left false 24 155 42 183 1 false false true
0 628 26 left false 24 155 42 183 1 false false true
0 628 27 left false 24 155 42 183 1 false false true
0 628 28 left false 18 217 82 259 1 false false false
0 628 29 right false 24 155 42 183 1 false false true
0 628 30 left false 24 61 31 67 -1 false false false
0 628 31 left false 18 217 82 259 1 false false false
0 628 32 right false 4 5 5 6 0 false false false
0 628 33 left false 31 55 40 60 0 false false false
0 628 34 left false 31 55 40 60 0 false false false
0 628 35 left false 18 218 20 260 -1 false false false
0 628 36 left false 18 218 20 260 -1 false false false
0 628 37 right false 1 183 7 221 1 false false false
0 628 38 right false 1 183 7 221 1 false false false
0 628 39 right false 18 217 82 259 1 false false true
0 628 40 right false 1 183 7 221 1 false false false
0 628 41 right false 1 183 7 221 1 false false false
0 628 42 right false 1 183 7 221 1 false false false
0 628 43 left false 18 218 20 260 -1 false false false
0 628 44 left false 18 218 20 260 -1 false false false
0 628 45 left false 31 55 40 60 0 false false false
0 628 46 left false 24 155 42 183 1 false false true
0 628 47 left false 24 155 42 183 1 false false true
0 628 48 left false 24 155 42 183 1 false false true
0 628 49 left false 24 155 42 183 1 false false true
0 628 50 left false 24 155 42 183 1 false false true
0 628 51 left false 24 155 42 183 1 false false true
0 628 52 left false 24 155 42 183 1 false false true
0 628 53 left false 24 155 42 183 1 false false true
0 628 54 left false 24 155 42 183 1 false false true
0 628 55 right false 24 155 42 183 1 false false true
0 628 56 right false 18 217 82 259 1 false false true
0 628 57 right false 24 155 42 183 1 false false true
0 628 58 right false 4 5 5 6 0 false false false
0 628 59 right false 4 5 5 6 0 false false false
0 628 60 right false 4 5 5 6 0 false false false
0 628 61 right false 4 5 5 6 0 false false false
0 628 62 right false 4 5 5 6 0 false false false
0 628 63 right false 11 15 13 16 0 false false false
0 628 64 right false 18 217 82 259 1 false false true
0 628 65 right false 4 5 5 6 0 false false false
0 628 66 right false 4 5 5 6 0 false false false
0 628 67 right false 4 5 5 6 0 false false false
0 628 68 left false 18 217 82 259 1 false false false
0 628 69 right false 4 5 5 6 0 false false false
0 628 70 right false 4 5 5 6 0 false false false
0 628 71 right false 4 5 5 6 0 false false false
0 628 72 right false 4 5 5 6 0 false false false
0 628 73 right false 11 15 13 16 0 false false false
0 628 74 right false 11 15 13 16 0 false false false
0 628 75 right false 18 217 82 259 1 false false true
0 628 76 left false 24 155 42 183 1 false false true
0 628 77 right false 1 183 7 221 1 false false false
0 628 78 left false 18 218 20 260 -1 false false false
0 628 79 left false 31 55 40 60 0 false false false
0 628 80 left false 24 155 42 183 1 false false true
0 628 81 left false 24 155 42 183 1 false false true
0 628 82 left false 24 155 42 183 1 false false true
0 628 83 left false 24 155 42 183 1 false false true
0 628 84 left false 24 155 42 183 1 false false true
0 628 85 left false 24 155 42 183 1 false false true
0 628 86 right false 24 155 42 183 1 false false true
0 628 87 right false 24 155 42 183 1 false false true
0 628 88 left false 24 38 31 42 0 false false true
0 628 89 left false 88 211 136 253 0 false false false
0 628 3 right false 4 5 5 6 0 false false false
0 628 90 left false 18 217 82 259 1 false false false
0 628 91 left false 18 217 82 259 1 false false false
0 628 92 right false 4 5 5 6 0 false false false
0 628 93 right false 4 5 5 6 0 false false false
0 628 94 right false 11 15 13 16 0 false false false
0 628 95 right false 11 15 13 16 0 false false false
0 628 96 right false 18 217 82 259 1 false false true
0 628 97 right false 1 183 7 221 1 false false false
0 628 98 left false 18 218 20 260 -1 false false false
0 628 99 left false 31 55 40 60 0 false false false
0 628 100 left false 88 211 136 253 0 false false false
0 628 101 left false 88 211 136 253 0 false false false
0 628 102 left false 88 211 136 253 0 false false false
0 628 103 left false 24 155 42 183 1 false false true
0 628 104 left false 24 155 42 183 1 false false true
0 628 105 left false 24 155 42 183 1 false false true
0 628 106 left false 24 155 42 183 1 false false true
0 628 107 left false 24 155 42 183 1 false false true
0 628 108 right false 18 217 82 259 1 false false true
0 628 109 right false 1 183 7 221 1 false false false
0 628 110 left false 18 218 20 260 -1 false false false
0 628 111 left false 31 55 40 60 0 false false false
0 628 112 left false 18 27 20 30 0 false false false
0 628 113 right false 44 91 62 104 0 false false false
0 628 114 left false 4 43 141 261 1 false true false
0 628 115 left false 24 155 42 183 1 false false true
0 628 116 left false 24 155 42 183 1 false false true
0 628 117 right false 4 5 5 6 0 false false false
0 628 118 right false 11 15 13 16 0 false false false
0 628 119 right false 18 217 82 259 1 false false true
0 628 120 right false 24 155 42 183 1 false false true
0 628 121 left false 24 38 31 42 0 false false true
0 628 122 left false 24 61 31 67 -1 false false false
0 628 123 right false 28 216 140 258 0 false true false
0 628 124 left false 88 211 136 253 0 false false false
0 628 125 left false 18 217 82 259 1 false false false
0 628 126 right false 4 5 5 6 0 false false false
0 628 127 right false 4 5 5 6 0 false false false
0 628 128 right false 11 15 13 16 0 false false false
0 628 129 right false 18 217 82 259 1 false false true
0 628 130 right false 1 183 7 221 1 false false false
0 628 131 left false 18 218 20 260 -1 false false false
0 628 132 left false 31 55 40 60 0 false false false
0 628 133 left false 24 155 42 183 1 false false true
0 628 134 left false 24 155 42 183 1 false false true
0 628 135 left false 24 155 42 183 1 false false true
0 628 136 left false 24 61 31 67 -1 false false false
0 628 137 left false 24 61 31 67 -1 false false false
0 628 138 left false 24 61 31 67 -1 false false false
0 628 139 right false 28 216 140 258 0 false true false
0 628 140 right false 28 216 140 258 0 false true false
0 628 141 right false 28 216 140 258 0 false true false
0 628 142 left false 24 61 31 67 -1 false false false
0 628 143 left false 24 61 31 67 -1 false false false
0 628 144 left false 24 155 42 183 1 false false true
0 628 145 left false 88 211 136 253 0 false false false
0 628 146 left false 88 211 136 253 0 false false false
0 628 147 left false 24 155 42 183 1 false false true
0 628 148 left false 24 155 42 183 1 false false true
0 628 149 left false 24 155 42 183 1 false false true
0 628 150 right false 18 217 82 259 1 false false true
0 628 151 left false 18 218 20 260 -1 false false false
0 628 152 left false 31 55 40 60 0 false false false
0 628 153 left false 31 55 40 60 0 false false false
0 628 154 left false 31 55 40 60 0 false false false
0 628 155 left false 18 27 20 30 0 false false false
0 628 156 left false 4 43 141 261 1 false true false
0 628 157 left false 24 155 42 183 1 false false true
0 628 158 left false 24 155 42 183 1 false false true
0 628 159 left false 88 211 136 253 0 false false false
0 628 160 left false 88 211 136 253 0 false false false
0 628 161 left false 88 211 136 253 0 false false false
0 628 162 left false 18 217 82 259 1 false false false
0 628 163 left false 24 38 31 42 0 false false true
0 628 164 left false 24 38 31 42 0 false false true
0 628 165 left false 24 61 31 67 -1 false false false
0 628 166 left false 24 61 31 67 -1 false false false
0 628 167 left false 24 61 31 67 -1 false false false
0 628 168 left false 18 218 20 260 -1 false false false
0 628 169 left false 18 218 20 260 -1 false false false
0 628 170 left false 18 218 20 260 -1 false false false
0 628 171 left false 18 218 20 260 -1 false false false
0 628 172 left false 18 218 20 260 -1 false false false
0 628 173 left false 31 55 40 60 0 false false false
0 628 174 left false 31 55 40 60 0 false false false
0 628 175 left false 31 55 40 60 0 false false false
0 628 176 left false 31 55 40 60 0 false false false
0 628 177 left false 24 155 42 183 1 false false true
0 628 178 left false 24 155 42 183 1 false false true
0 628 179 left false 24 38 31 42 0 false false true
0 628 180 left false 24 38 31 42 0 false false true
0 628 181 left false 24 61 31 67 -1 false false false
0 628 182 left false 24 61 31 67 -1 false false false
0 628 183 left false 24 61 31 67 -1 false false false
0 628 184 left false 24 61 31 67 -1 false false false
0 628 185 right false 28 216 140 258 0 false true false
0 628 186 right false 28 216 140 258 0 false true false
0 628 2 right false 28 216 140 258 0 false true false
0 629 1 left false 3 25 22 27 0 false false false
0 629 2 right false 12 18 14 19 0 false false false
0 629 3 right false 3 25 22 27 0 false false false
0 629 4 left false 1 1 21 26 0 true false false
0 629 5 right false 3 25 22 27 0 false false false
0 629 6 left false 3 25 22 27 0 false false false
0 629 7 right true 12 224 72 269 1 false false false
0 629 8 left false 12 224 72 269 1 false false false
0 630 0 left false 3 25 22 27 0 false false false
0 630 1 left false 3 25 22 27 0 false false false
0 630 2 right false 12 18 14 19 0 false false false
0 630 3 left false 1 1 21 26 0 true false false
0 630 4 right false 3 25 22 27 0 false false false
0 630 5 left false 3 25 22 27 0 false false false
0 630 6 right false 12 224 72 269 1 false false false
0 630 7 left false 12 224 72 269 1 false false false
0 631 0 left false 3 25 22 27 0 false false false
0 631 1 left false 3 25 22 27 0 false false false
0 631 2 right false 12 18 14 19 0 false false false
0 631 3 left false 1 1 21 26 0 true false false
0 631 4 right false 3 25 22 27 0 false false false
0 631 5 left false 3 25 22 27 0 false false false
0 631 6 right false 12 224 72 269 1 false false false
0 631 7 left false 12 224 72 269 1 false false false
0 632 0 left false 3 25 22 27 0 false false false
0 632 1 left false 3 25 22 27 0 false false false
0 632 2 right false 12 18 14 19 0 false false false
0 632 3 left false 1 1 21 26 0 true false false
0 632 4 right false 3 25 22 27 0 false false false
0 632 5 left false 3 25 22 27 0 false false false
0 632 6 right false 12 224 72 269 1 false false false
0 632 7 left false 12 224 72 269 1 false false false
0 633 0 left false 3 25 22 27 0 false false false
0 633 1 left false 3 25 22 27 0 false false false
0 633 2 left false 3 25 22 27 0 false false false
0 633 3 left false 3 25 22 27 0 false false false
0 633 4 left false 3 25 22 27 0 false false false
0 633 5 right false 12 18 14 19 0 false false false
0 633 6 left false 1 1 21 26 0 true false false
0 633 7 right false 3 25 22 27 0 false false false
0 641 1 left false 24 38 31 42 0 false false false
0 641 2 right false 4 5 5 6 0 false false false
0 641 3 left false 1 1 1 1 0 false false false
0 641 4 right false 1 1 1 1 0 false false true
0 642 0 left false 24 38 31 42 0 false false false
0 642 1 left false 24 38 31 42 0 false false false
0 642 2 right false 4 5 5 6 0 false false false
0 642 3 right false 1 1 1 1 0 false false true
0 643 1 left false 26 40 33 44 0 false false false
0 643 2 right false 26 40 33 44 0 false false false
0 643 3 left false 26 40 33 44 0 false false false
0 643 4 right false 26 40 33 44 0 false false false
0 644 0 left false 26 40 33 44 0 false false false
0 644 1 left false 26 40 33 44 0 false false false
0 644 2 right false 26 40 33 44 0 false false false
0 644 3 right false 26 40 33 44 0 false false false
0 645 0 left false 26 40 33 44 0 false false false
0 645 1 left false 26 40 33 44 0 false false false
0 645 2 right false 26 40 33 44 0 false false false
0 645 3 right false 26 40 33 44 0 false false false
0 646 0 left false 26 40 33 44 0 false false false
0 646 1 left false 26 40 33 44 0 false false false
0 646 2 left false 26 40 33 44 0 false false false
0 646 3 left false 26 40 33 44 0 false false false
0 648 1 left false 26 40 33 44 0 false false false
0 648 2 right false 11 15 13 16 0 false false false
0 648 3 left false 12 18 14 19 0 false false false
0 648 4 right false 4 5 5 6 0 false false false
0 648 5 left false 4 5 29 38 0 true false false
0 648 6 right false 26 40 33 44 0 false false false
0 648 7 left false 10 13 12 14 0 false false false
0 648 8 right false 17 23 19 24 0 false false false
0 649 0 left false 26 40 33 44 0 false false false
0 649 1 left false 26 40 33 44 0 false false false
0 649 2 right false 11 15 13 16 0 false false false
0 649 3 right false 4 5 5 6 0 false false false
0 649 4 left false 4 5 29 38 0 true false false
0 649 5 right false 26 40 33 44 0 false false false
0 649 6 left false 10 13 12 14 0 false false false
0 649 7 right false 17 23 19 24 0 false false false
0 650 1 left false 1 1 1 1 0 false false false
0 650 2 right false 1 1 1 1 0 false false false
0 650 3 left false 3 25 22 27 0 false false false
0 650 4 right true 1 1 2 2 0 false true false
0 650 5 left false 9 12 76 135 0 false true false
0 651 0 left false 1 1 1 1 0 false false false
0 651 1 left false 1 1 1 1 0 false false false
0 651 2 right false 1 1 1 1 0 false false false
0 651 3 right false 1 1 2 2 0 false true false
0 651 4 left false 9 12 76 135 0 false true false
0 652 1 left false 24 38 31 42 0 false false false
0 652 2 right false 24 38 31 42 0 false false false
0 652 3 left false 4 78 5 88 -1 false false false
0 652 4 right false 11 15 74 126 0 false true false
0 652 5 left true 24 38 60 102 0 true false false
0 652 6 right false 9 12 11 13 0 false false false
0 652 7 left false 1 1 2 2 0 false true false
0 653 0 left false 24 38 31 42 0 false false false
0 653 1 left false 24 38 31 42 0 false false false
0 653 2 right false 24 38 31 42 0 false false false
0 653 3 right false 11 15 74 126 0 false true false
0 653 4 left false 24 38 60 102 0 true false false
0 653 5 right false 9 12 11 13 0 false false false
0 653 6 left false 1 1 2 2 0 false true false
0 654 0 left false 24 38 31 42 0 false false false
0 654 1 left false 24 38 31 42 0 false false false
0 654 2 left false 24 38 31 42 0 false false false
0 654 3 right false 11 15 74 126 0 false true false
0 654 4 left false 24 38 60 102 0 true false false
0 654 5 right false 9 12 11 13 0 false false false
0 654 6 left false 1 1 2 2 0 false true false
0 655 1 left false 11 15 13 16 0 false false false
0 655 2 right false 11 15 13 16 0 false false false
0 655 3 right false 37 105 52 121 0 false false false
0 655 4 left false 37 82 52 92 -1 false false false
0 655 5 left false 24 38 31 42 0 false false false
0 655 6 right false 4 5 5 6 0 false false false
0 655 7 left false 26 40 33 44 0 false false false
0 655 8 right true 24 38 31 42 0 false false false
0 655 9 left false 9 12 11 13 0 false false false
0 656 0 left false 11 15 13 16 0 false false false
0 656 1 left false 11 15 13 16 0 false false false
0 656 2 right false 11 15 13 16 0 false false false
0 656 3 left false 37 82 52 92 -1 false false false
0 656 4 left false 24 38 31 42 0 false false false
0 656 5 right false 4 5 5 6 0 false false false
0 656 6 left false 26 40 33 44 0 false false false
0 656 7 right false 24 38 31 42 0 false false false
0 656 8 left false 9 12 11 13 0 false false false
0 657 3 left false 24 38 31 42 0 false false false
0 657 4 right false 93 225 147 270 0 false false false
0 657 5 right false 1 1 2 2 0 false true false
0 657 6 left false 20 226 110 271 -1 false false false
0 657 7 left false 9 12 117 222 0 true false false
0 658 0 left false 23 49 38 53 0 false false false
0 658 1 left false 23 49 38 53 0 false false false
0 658 2 right false 23 49 38 53 0 false false false
0 658 3 right false 93 225 147 270 0 false false false
0 658 4 right false 1 1 2 2 0 false true false
0 658 5 left false 20 226 110 271 -1 false false false
0 658 6 left false 9 12 117 222 0 true false false
0 659 0 left false 23 49 38 53 0 false false false
0 659 1 left false 23 49 38 53 0 false false false
0 659 2 left false 23 49 38 53 0 false false false
0 659 3 left false 23 49 38 53 0 false false false
0 659 4 left false 23 49 38 53 0 false false false
0 659 5 right false 23 49 38 53 0 false false false
0 659 6 right false 93 225 147 270 0 false false false
0 660 0 left false 23 49 38 53 0 false false false
0 657 2 right false 23 49 38 53 0 false false false
0 660 1 left false 23 49 38 53 0 false false false
0 660 2 left false 23 49 38 53 0 false false false
0 660 3 left false 23 49 38 53 0 false false false
0 660 4 left false 23 49 38 53 0 false false false
0 660 5 right false 23 49 38 53 0 false false false
0 660 6 right false 93 225 147 270 0 false false false
0 661 0 left false 23 49 38 53 0 false false false
0 661 1 left false 23 49 38 53 0 false false false
0 661 2 right false 23 49 38 53 0 false false false
0 661 3 right false 93 225 147 270 0 false false false
0 661 4 right false 1 1 2 2 0 false true false
0 661 5 left false 20 226 110 271 -1 false false false
0 661 6 left false 9 12 117 222 0 true false false
0 662 0 left false 23 49 38 53 0 false false false
0 662 1 right false 23 49 38 53 0 false false false
0 662 2 left false 24 38 31 42 0 false false false
0 662 3 right false 93 225 147 270 0 false false false
0 662 4 right false 1 1 2 2 0 false true false
0 662 5 left false 20 226 110 271 -1 false false false
0 662 6 left false 9 12 117 222 0 true false false
0 663 0 left false 23 49 38 53 0 false false false
0 663 1 left false 23 49 38 53 0 false false false
0 663 2 right false 23 49 38 53 0 false false false
0 663 3 right false 93 225 147 270 0 false false false
0 663 4 right false 1 1 2 2 0 false true false
0 663 5 left false 20 226 110 271 -1 false false false
0 663 6 left false 9 12 117 222 0 true false false
0 667 0 left false 23 49 38 53 0 false false false
0 667 1 right false 23 49 38 53 0 false false false
0 667 2 left false 24 38 31 42 0 false false false
0 667 3 right false 93 225 147 270 0 false false false
0 667 4 right false 1 1 2 2 0 false true false
0 667 5 left false 20 226 110 271 -1 false false false
0 667 6 left false 9 12 117 222 0 true false false
0 668 0 left false 9 12 117 222 0 true false false
0 668 1 left false 9 12 117 222 0 true false false
0 668 2 left false 9 12 117 222 0 true false false
0 668 3 left false 9 12 117 222 0 true false false
0 668 4 left false 9 12 117 222 0 true false false
0 668 5 left false 9 12 117 222 0 true false false
0 668 6 left false 9 12 117 222 0 true false false
0 669 1 left false 23 49 38 53 0 false false false
0 669 2 right false 1 1 1 1 0 false false false
0 669 3 left true 24 38 60 102 0 true false false
0 669 4 right true 1 1 2 2 0 false true false
0 669 5 left false 19 26 23 28 0 false false false
0 669 6 right false 94 227 148 272 0 false false false
0 669 7 left false 9 12 76 135 0 false true false
0 670 0 left false 23 49 38 53 0 false false false
0 670 1 left false 23 49 38 53 0 false false false
0 670 2 left false 23 49 38 53 0 false false false
0 670 3 left false 23 49 38 53 0 false false false
0 670 4 left false 23 49 38 53 0 false false false
0 670 5 right false 1 1 1 1 0 false false false
0 670 6 right false 1 1 2 2 0 false true false
0 671 0 left false 23 49 38 53 0 false false false
0 671 1 left false 23 49 38 53 0 false false false
0 671 2 right false 1 1 1 1 0 false false false
0 671 3 right false 1 1 2 2 0 false true false
0 671 4 left false 19 26 23 28 0 false false false
0 671 5 right false 94 227 148 272 0 false false false
0 671 6 left false 9 12 76 135 0 false true false
0 672 0 left false 23 49 38 53 0 false false false
0 672 1 right false 1 1 1 1 0 false false false
0 672 2 left false 24 38 60 102 0 true false false
0 672 3 right false 1 1 2 2 0 false true false
0 672 4 left false 19 26 23 28 0 false false false
0 672 5 right false 94 227 148 272 0 false false false
0 672 6 left false 9 12 76 135 0 false true false
0 674 0 left false 23 49 38 53 0 false false false
0 674 1 right false 1 1 1 1 0 false false false
0 674 2 left false 24 38 60 102 0 true false false
0 674 3 right false 1 1 2 2 0 false true false
0 674 4 left false 19 26 23 28 0 false false false
0 674 5 right false 94 227 148 272 0 false false false
0 674 6 left false 9 12 76 135 0 false true false
0 675 1 left false 11 15 13 16 0 false false false
0 675 2 right false 11 15 13 16 0 false false false
0 675 3 right false 24 38 31 42 0 false false false
0 675 4 left false 95 228 149 273 0 false false false
0 675 5 right false 11 15 13 16 0 false false false
0 675 6 left false 1 1 21 26 0 true false false
0 675 7 right false 1 1 1 1 0 false false true
0 675 8 right true 1 1 2 2 0 false true false
0 675 9 left true 1 1 2 2 0 false true false
